均方根_RMS,峰值_Peak,峰峰值_PeakToPeak,偏度_Skewness,峭度_Kurtosis,峰值因子_CrestFactor,频率重心_Hz,0到1kHz能量占比,1到3kHz能量占比,3到5kHz能量占比,一倍频能量占比,二倍频能量占比,三四倍频能量占比
0.03146721422672272,0.09927528351545334,0.1921982616186142,-0.09184800833463669,2.0806498527526855,3.154879958455029,669.2916651200754,0.8693807721138,0.07500101625919342,0.0555465929210186,0.04066333547234535,0.0009751704055815935,0.8132356405258179
0.015562101267278194,0.06305520981550217,0.11975361406803131,-0.06783213466405869,3.078023910522461,4.051844203329661,1457.8983912912431,0.4973023235797882,0.3645142912864685,0.13810239732265472,0.12138299643993378,0.004239482339471579,0.2493906170129776
0.01567261293530464,0.06185724213719368,0.1171405166387558,-0.11242012679576874,3.2078616619110107,3.946836586125674,1443.074952219121,0.48826536536216736,0.3877606987953186,0.12386924028396606,0.11494757980108261,0.004746683873236179,0.2458377480506897
0.03138082101941109,0.08304235339164734,0.16219612956047058,-0.12216906994581223,2.1321680545806885,2.6462772703631288,628.636770507692,0.8611876964569092,0.09794522076845169,0.04086272418498993,0.04311768338084221,0.0012227857951074839,0.7998611927032471
0.01766686700284481,0.061587851494550705,0.10875585675239563,-0.3040361702442169,2.6899631023406982,3.4860652701549997,1055.5185579045813,0.7172213792800903,0.17651434242725372,0.10626403242349625,0.08990111202001572,0.0019042397616431117,0.582822859287262
0.030971717089414597,0.09325709193944931,0.16646090149879456,-0.1304987221956253,2.2359352111816406,3.0110404168812246,639.8756884661562,0.8725342154502869,0.07784483581781387,0.04901287704706192,0.040949564427137375,0.0009189002448692918,0.8116394877433777
0.01470356434583664,0.04927952215075493,0.09681076556444168,-0.11790815740823746,2.8193888664245605,3.351535790119968,1281.1476970878891,0.54319167137146,0.37560173869132996,0.080660879611969,0.1288076639175415,0.0034953251015394926,0.3191058039665222
0.031094973906874657,0.0856560468673706,0.16473862528800964,-0.12245384603738785,2.1726338863372803,2.754658907936199,650.9921681484833,0.8671115636825562,0.08376488089561462,0.04911995306611061,0.04239043593406677,0.0009048215579241514,0.8038012981414795
0.018421772867441177,0.0692150816321373,0.13245312869548798,-0.29285746812820435,2.917372226715088,3.757243242897185,1140.1565361721484,0.6772339940071106,0.20707298815250397,0.11561819165945053,0.08388704061508179,0.001168586197309196,0.5600963234901428
0.030266599729657173,0.10017687827348709,0.17088943719863892,-0.16407881677150726,2.1747303009033203,3.3098160733271103,628.4461425867258,0.8765732645988464,0.07610321044921875,0.04692068696022034,0.04382928088307381,0.001193846925161779,0.8134804964065552
0.015385656617581844,0.05547229200601578,0.10131186991930008,-0.1636655479669571,3.0215532779693604,3.6054549624498815,1511.8108263880974,0.45736536383628845,0.42485007643699646,0.11778251826763153,0.1277879774570465,0.004333299119025469,0.21797125041484833
0.01806284487247467,0.06055612117052078,0.11588230729103088,-0.286429226398468,2.7717480659484863,3.3525240123967177,1088.6101292876588,0.6865585446357727,0.21175338327884674,0.1016874611377716,0.08538763225078583,0.0013868083478882909,0.5692656636238098
0.018269306048750877,0.06870889663696289,0.11736778914928436,-0.2874809801578522,2.7260618209838867,3.760892529243048,1066.764382858871,0.6923273205757141,0.20629005134105682,0.10136949270963669,0.08572530001401901,0.0017344309017062187,0.5658382773399353
0.01490050833672285,0.054036952555179596,0.10394042730331421,-0.13471753895282745,2.8611772060394287,3.6265173865496267,1349.7576557986981,0.5438424944877625,0.3537898659706116,0.10231248289346695,0.12841933965682983,0.004621845670044422,0.31511253118515015
0.02560703456401825,0.0714094266295433,0.14028915762901306,0.06922222673892975,2.3188233375549316,2.788664437040893,663.9764650555699,0.852129340171814,0.09441209584474564,0.05345214903354645,0.031025609001517296,0.0016114097088575363,0.7966973185539246
0.03006143681704998,0.0862538143992424,0.16679784655570984,-0.149321049451828,2.2016167640686035,2.8692512244608506,660.806830501642,0.8697947859764099,0.07392077147960663,0.056281425058841705,0.04540363699197769,0.0010241573909297585,0.8035262823104858
0.014458315446972847,0.049904484301805496,0.09835946559906006,-0.10014113783836365,2.9556446075439453,3.4516112531493035,1466.5046741473514,0.47151798009872437,0.3988209664821625,0.12965066730976105,0.14508357644081116,0.0032198727130889893,0.22774015367031097
0.018087731674313545,0.0667087584733963,0.11816857010126114,-0.3664012849330902,2.885413408279419,3.688066567486823,1068.5869859987752,0.6986439228057861,0.19151394069194794,0.10984091460704803,0.08689868450164795,0.0015684230020269752,0.5690629482269287
0.03108925186097622,0.09069263935089111,0.1649271547794342,-0.14797478914260864,2.1849920749664307,2.9171702089690026,649.5084729155844,0.862064778804779,0.09227806329727173,0.04565691202878952,0.04475727677345276,0.0018056828994303942,0.7911048531532288
0.02591673471033573,0.07828277349472046,0.15407869219779968,0.07657027989625931,2.3733394145965576,3.0205492461394194,675.4344086387144,0.8374097943305969,0.1174527034163475,0.045136649161577225,0.03080175817012787,0.0015428457409143448,0.7874602675437927
0.015172585844993591,0.060799069702625275,0.11267270147800446,-0.13320377469062805,3.1883585453033447,4.007165971559134,1342.0353305614137,0.5118483901023865,0.3975886106491089,0.090398870408535,0.1212242990732193,0.0026144941803067923,0.2976202070713043
0.014979190193116665,0.06279941648244858,0.11620701849460602,-0.08035802096128464,3.039809226989746,4.192444028590686,1400.9163935344286,0.5141882300376892,0.3724912703037262,0.11331959813833237,0.12865550816059113,0.003818414406850934,0.2633066475391388
0.025965051725506783,0.07028455287218094,0.13666613399982452,0.07207858562469482,2.292649030685425,2.706890539348704,653.1929541308122,0.8519863486289978,0.10427358001470566,0.043740008026361465,0.03141384944319725,0.0007520428625866771,0.7979928255081177
0.02545514516532421,0.07627704739570618,0.14706522226333618,0.043657559901475906,2.3721413612365723,2.9965276920367603,672.3668311106833,0.8432121872901917,0.10827852040529251,0.048504747450351715,0.029044780880212784,0.0020472430624067783,0.7855082154273987
0.025334523990750313,0.07169909030199051,0.1433621644973755,0.04842999204993248,2.3469622135162354,2.8300942352553338,650.6245657713032,0.8650692105293274,0.07953373342752457,0.05539657548069954,0.033707644790410995,0.0008297605090774596,0.8036651611328125
0.014430876821279526,0.04560887813568115,0.08818425238132477,-0.16493219137191772,2.846069574356079,3.160506370982709,1489.4934690446912,0.48252156376838684,0.3793491721153259,0.13810203969478607,0.14872123301029205,0.0049325646832585335,0.22541648149490356
0.030908338725566864,0.08024854958057404,0.15592047572135925,-0.13415181636810303,2.064149856567383,2.596339786829029,594.8656809956137,0.8944629430770874,0.05976569280028343,0.04521399363875389,0.042113494127988815,0.0015057404525578022,0.8317373991012573
0.025744179263710976,0.07228502631187439,0.13551434874534607,0.0433163121342659,2.199580669403076,2.807820189900543,631.0787990339875,0.8630779981613159,0.09585738927125931,0.04106126353144646,0.031279440969228745,0.0011471817269921303,0.8038067817687988
0.031490374356508255,0.09771259874105453,0.17936213314533234,-0.1501578986644745,2.2583370208740234,3.102935444073465,655.1875668605583,0.8552833795547485,0.10075253248214722,0.04395976662635803,0.038204409182071686,0.0015904894098639488,0.7965916991233826
0.031029095873236656,0.10650907456874847,0.17477762699127197,-0.16624385118484497,2.227252960205078,3.4325548833403996,672.5589362010852,0.8636095523834229,0.08156798034906387,0.054822374135255814,0.042485520243644714,0.0005985475145280361,0.7945766448974609
0.015282785519957542,0.06043775752186775,0.10817968845367432,-0.18468955159187317,3.0521836280822754,3.954629700128189,1460.797047282654,0.49584701657295227,0.37779179215431213,0.12633302807807922,0.12463966012001038,0.004582479130476713,0.24727068841457367
0.031219957396388054,0.08564542233943939,0.15586091578006744,-0.14580631256103516,2.0970206260681152,2.7432908139267584,616.0419426078374,0.8786410689353943,0.07578996568918228,0.04556473344564438,0.041018567979335785,0.001373574137687683,0.8210294246673584
0.01786729134619236,0.0615326389670372,0.10935071110725403,-0.2607600688934326,2.687445640563965,3.4438705773220826,1097.6268686176265,0.700041651725769,0.1750733107328415,0.12484357506036758,0.08938784897327423,0.002059421967715025,0.5709983706474304
0.01448984444141388,0.06193738058209419,0.11098391562700272,-0.0411994494497776,2.869943857192993,4.274537302884666,1268.0660591535961,0.5654060244560242,0.3510777950286865,0.08350411802530289,0.13235393166542053,0.0030501666478812695,0.3215267062187195
0.017981935292482376,0.07089951634407043,0.11754918098449707,-0.3435330092906952,2.66504168510437,3.9428190117983712,1038.9802434655041,0.7163248658180237,0.17970310151576996,0.10396426171064377,0.08669983595609665,0.0015991783002391458,0.5834593772888184
0.0262417234480381,0.09612994641065598,0.15993300080299377,0.1200282946228981,2.37170147895813,3.663248208424346,659.8171026792146,0.8449421525001526,0.11419565230607986,0.04086210951209068,0.028093738481402397,0.001026479876600206,0.7994697690010071
0.03013608418405056,0.08344434201717377,0.15393882989883423,-0.14059603214263916,2.130467176437378,2.7689178695142993,612.4837350534036,0.8808139562606812,0.07527759671211243,0.04388249292969704,0.04388660937547684,0.0010140256490558386,0.8190725445747375
0.015318791382014751,0.05906084552407265,0.11098603904247284,-0.01297676283866167,3.132356643676758,3.855450736770163,1505.3516945721503,0.45585986971855164,0.41316530108451843,0.13096538186073303,0.1295325607061386,0.0036947650369256735,0.22110503911972046
0.025397976860404015,0.07814624905586243,0.15186437964439392,0.07753204554319382,2.412475347518921,3.0768690546614845,691.1348524808326,0.8409892916679382,0.10430964082479477,0.05469878762960434,0.03211945667862892,0.001185967237688601,0.7843242287635803
0.01482416596263647,0.06271086633205414,0.11321492493152618,-0.09058234840631485,3.2401812076568604,4.230313292895078,1445.2414642735632,0.4771246910095215,0.40932711958885193,0.11352960020303726,0.13598643243312836,0.004880136344581842,0.22605516016483307
0.017995325848460197,0.05987068638205528,0.1179649829864502,-0.3084433078765869,2.816128969192505,3.3270131856962855,1132.3432349997224,0.6796413660049438,0.20283427834510803,0.11752379685640335,0.08888012915849686,0.0014718471793457866,0.5561668276786804
0.02561102993786335,0.08038190752267838,0.14434191584587097,0.05421976372599602,2.306084632873535,3.138565989519351,643.1477191032285,0.8627474904060364,0.08933471143245697,0.04791520908474922,0.0304165780544281,0.0011105978628620505,0.8132632970809937
0.015293112024664879,0.05508165806531906,0.10209605097770691,-0.0010653811041265726,3.01481556892395,3.601729848894136,1530.7814768814662,0.43811535835266113,0.45477381348609924,0.10709382593631744,0.1293746381998062,0.004475349560379982,0.21395069360733032
0.014066514559090137,0.05192740634083748,0.10102854669094086,-0.13298462331295013,2.8816077709198,3.691561695614861,1199.0566090673549,0.607147753238678,0.3018514811992645,0.09099691361188889,0.14401648938655853,0.0038477941416203976,0.3343922793865204
0.018115051090717316,0.056314729154109955,0.10058199614286423,-0.3192097544670105,2.6263320446014404,3.108725935631424,1017.2686181048285,0.7104659080505371,0.19155973196029663,0.09791938960552216,0.086510069668293,0.0016163182444870472,0.5734452605247498
0.017564041540026665,0.07487671822309494,0.1269836127758026,-0.3925536274909973,2.889009714126587,4.263068841427837,1068.088533024005,0.7032557129859924,0.19016782939434052,0.10656318813562393,0.09343156218528748,0.0016186924185603857,0.5740512013435364
0.018438365310430527,0.06294694542884827,0.11770504713058472,-0.2747879922389984,2.670483350753784,3.4139113942940194,1111.6697955507423,0.6721559762954712,0.2250795215368271,0.10273972898721695,0.08385519683361053,0.0015951909590512514,0.5510968565940857
0.015528823249042034,0.06040843948721886,0.11505958437919617,-0.016806622967123985,3.1077497005462646,3.8900848129014114,1429.2144119158352,0.4930365979671478,0.38780319690704346,0.1191229447722435,0.1188860610127449,0.0035001130308955908,0.2534196078777313
0.03210873529314995,0.08588605374097824,0.16632060706615448,-0.12221556156873703,2.1252660751342773,2.674850097774678,662.1498256519405,0.8602433204650879,0.08890160173177719,0.05085459351539612,0.03890373557806015,0.0007263724110089242,0.8038371205329895
0.01804976724088192,0.06690013408660889,0.12512998282909393,-0.3094744384288788,2.9267313480377197,3.7064264148169532,1120.717646728163,0.6970808506011963,0.1766849011182785,0.12623330950737,0.08818376064300537,0.0017728459788486362,0.567553699016571
0.01461926382035017,0.06315600126981735,0.11040260642766953,-0.11139210313558578,3.00224232673645,4.320053461076712,1472.7312059833303,0.4919682443141937,0.3712383508682251,0.1366933435201645,0.1452016830444336,0.004124268423765898,0.236092209815979
0.030908146873116493,0.085667684674263,0.15580490231513977,-0.13699473440647125,2.1615562438964844,2.7716862166849596,638.5226058704752,0.8698928356170654,0.08335605263710022,0.046235792338848114,0.04351397976279259,0.0019730667117983103,0.8067212104797363
0.0179110337048769,0.06108522042632103,0.11110974848270416,-0.25250762701034546,2.706209897994995,3.4104798991181613,1045.1437997377957,0.7018728852272034,0.19675777852535248,0.10136641561985016,0.08937973529100418,0.0022913957946002483,0.5777168869972229
0.02551427111029625,0.0648762583732605,0.12963764369487762,0.06038624420762062,2.2422921657562256,2.542743944761841,649.8320725356015,0.8567817807197571,0.094962477684021,0.048255808651447296,0.029916727915406227,0.0011436709901317954,0.8016156554222107
0.014966762624680996,0.05072702467441559,0.09450893104076385,-0.11400352418422699,2.885650873184204,3.389311766552286,1349.7607554866388,0.5393041968345642,0.3710384666919708,0.08958903700113297,0.12761415541172028,0.0029351890552788973,0.31493130326271057
0.01808793656527996,0.059493836015462875,0.1025078147649765,-0.2859874367713928,2.7358579635620117,3.2891444415153996,1039.3527579006127,0.7071385383605957,0.18918652832508087,0.10367491841316223,0.08773698657751083,0.002390267327427864,0.5741888880729675
0.014638690277934074,0.06822849810123444,0.11780641973018646,-0.12257593125104904,3.218212127685547,4.660833503624242,1478.872524383754,0.4719260632991791,0.39935049414634705,0.12866084277629852,0.13970625400543213,0.0028258892707526684,0.22185486555099487
0.01766905188560486,0.057963769882917404,0.11156316101551056,-0.2634478211402893,2.6512601375579834,3.2805251948385816,1004.9257428380887,0.7166200280189514,0.18919381499290466,0.0941859632730484,0.09107861667871475,0.0013575233751907945,0.5893847346305847
0.014845735393464565,0.04978232830762863,0.08829284459352493,-0.08291376382112503,2.6840150356292725,3.353308339726347,1257.3634473874463,0.5685989856719971,0.34815332293510437,0.08323986828327179,0.12708143889904022,0.003534848103299737,0.321176677942276
0.015313086099922657,0.060255199670791626,0.10953621566295624,-0.06523837894201279,3.0012094974517822,3.9348828363971045,1436.3058295527262,0.5056527853012085,0.35364052653312683,0.14055831730365753,0.12404714524745941,0.004453197121620178,0.2536190152168274
0.025811057537794113,0.07655894011259079,0.1476650834083557,0.0825829803943634,2.352509021759033,2.9661295356659614,671.4100848106357,0.8467405438423157,0.10377342998981476,0.04948554188013077,0.030811838805675507,0.0011837166966870427,0.7930932641029358
0.017891451716423035,0.06881225109100342,0.13006043434143066,-0.2621975243091583,2.9021453857421875,3.846096570464025,1109.7064271561844,0.6882537007331848,0.2012319415807724,0.11041444540023804,0.08851904422044754,0.0015462231822311878,0.5480266213417053
0.01511412300169468,0.06472929567098618,0.10928487777709961,-0.10690432786941528,2.802682638168335,4.282702718473686,1409.6087472347338,0.5160928964614868,0.3938960134983063,0.08992862701416016,0.12231437861919403,0.0029167705215513706,0.3035273551940918
0.014702259562909603,0.049508873373270035,0.0981457456946373,-0.12877297401428223,2.957503080368042,3.36743295532627,1258.1970945370733,0.5691904425621033,0.33825790882110596,0.09254294633865356,0.13224481046199799,0.0030987663194537163,0.33919793367385864
0.014970554038882256,0.058361899107694626,0.10012254863977432,-0.14421536028385162,3.0206968784332275,3.8984461732154867,1468.5543650493232,0.5014159679412842,0.37620338797569275,0.1223800927400589,0.13051724433898926,0.003710903460159898,0.2530728578567505
0.014742666855454445,0.058106426149606705,0.10611933469772339,-0.12538927793502808,2.9609153270721436,3.9413782265701336,1287.027721772949,0.5463128685951233,0.36878126859664917,0.0847032442688942,0.12459709495306015,0.002736010355874896,0.3220010995864868
0.025180939584970474,0.06699740886688232,0.13349618017673492,0.06014430522918701,2.293185234069824,2.6606397524661807,617.6213042584839,0.8669679760932922,0.09282558411359787,0.04020467773079872,0.029365669935941696,0.0024605572689324617,0.8132798671722412
0.015073386952280998,0.05709531530737877,0.10524556785821915,-0.13475117087364197,3.090292453765869,3.7878225699600265,1419.9254964995482,0.523930013179779,0.34056803584098816,0.13550187647342682,0.1277170032262802,0.00432776240631938,0.26615750789642334
0.014661096036434174,0.046265505254268646,0.08847634494304657,-0.052337177097797394,2.7863755226135254,3.1556648381634593,1296.372275042426,0.557733952999115,0.35430291295051575,0.08785810321569443,0.1299562007188797,0.0033565624617040157,0.3246368169784546
0.014732655137777328,0.05803849175572395,0.10625939071178436,-0.11537137627601624,2.8890347480773926,3.939445484131559,1307.5346656386494,0.5453718900680542,0.3666582703590393,0.0875902771949768,0.1305893361568451,0.0030421188566833735,0.314931184053421
0.030883029103279114,0.09287847578525543,0.16238035261631012,-0.13344238698482513,2.165945291519165,3.0074276545750593,629.1789320921561,0.8811089992523193,0.06810837984085083,0.05034911632537842,0.042104996740818024,0.001572218956425786,0.8095308542251587
0.014582999981939793,0.05065235495567322,0.09253498911857605,-0.069628044962883,2.8437094688415527,3.4733837355091453,1484.7090474342695,0.4791506230831146,0.3901544213294983,0.1304425448179245,0.14000312983989716,0.0044946251437067986,0.23273661732673645
0.03057379275560379,0.10149142146110535,0.17516936361789703,-0.15326833724975586,2.2167835235595703,3.319556139765607,636.9060129119517,0.8669046759605408,0.08884060382843018,0.04424897953867912,0.04440229386091232,0.0015841099666431546,0.7986974716186523
0.018268194049596786,0.06634773313999176,0.11878399550914764,-0.2756793797016144,2.693603992462158,3.6318714896628936,1103.44783709735,0.6798399686813354,0.21034206449985504,0.10981028527021408,0.08959060162305832,0.002515435917302966,0.5433799028396606
0.01568252593278885,0.07133577764034271,0.1197451502084732,-0.19888608157634735,3.308870315551758,4.5487428454778405,1510.9476333133402,0.4822229743003845,0.38877931237220764,0.12893149256706238,0.11970627307891846,0.004128339700400829,0.24404190480709076
0.025627940893173218,0.07409906387329102,0.14190331101417542,0.05906485393643379,2.312047004699707,2.891338956152276,695.0867130637188,0.8344238996505737,0.10997625440359116,0.055599797517061234,0.028193285688757896,0.0016088646370917559,0.7843870520591736
0.015427986159920692,0.05394626408815384,0.10612592846155167,-0.0873919129371643,3.0170466899871826,3.4966497587870857,1434.640592413112,0.5058248043060303,0.37465405464172363,0.11951994895935059,0.12363312393426895,0.004484855569899082,0.2559583783149719
0.029941102489829063,0.09084673970937729,0.15599626302719116,-0.1452685296535492,2.1650092601776123,3.0341815147656495,668.0261519893013,0.8675079941749573,0.0764804556965828,0.056009791791439056,0.045356884598731995,0.0014934380305930972,0.8021671175956726
0.014654352329671383,0.053813084959983826,0.10462749004364014,-0.08798209577798843,2.921682834625244,3.672157168444332,1318.7562335110335,0.5458132028579712,0.3727913200855255,0.081382155418396,0.12808389961719513,0.003190161194652319,0.3200315237045288
0.025806399062275887,0.07908531278371811,0.14748403429985046,0.06861857324838638,2.2774600982666016,3.064562110730956,641.5568101076441,0.8595746755599976,0.09800494462251663,0.04241761937737465,0.029201792553067207,0.0013076475588604808,0.7996464967727661
0.030441315844655037,0.08187498897314072,0.15761639177799225,-0.11940141767263412,2.18308162689209,2.689600849985167,629.8671553096601,0.8707616925239563,0.08680073171854019,0.042137350887060165,0.045659881085157394,0.0018647494725883007,0.8019583821296692
0.018004924058914185,0.0610261894762516,0.1149175837635994,-0.32535049319267273,2.7580509185791016,3.389416654753859,1050.3656002361924,0.7119195461273193,0.17766931653022766,0.11041060090065002,0.09302211552858353,0.002006703056395054,0.581439733505249
0.030589351430535316,0.07500050216913223,0.14893342554569244,-0.13141673803329468,2.1158628463745117,2.4518500281706648,638.6144432665012,0.8727445006370544,0.07988061755895615,0.0471312515437603,0.042581550776958466,0.0014521297998726368,0.808894157409668
0.014822656288743019,0.05115632712841034,0.09809470176696777,-0.16510266065597534,3.013784170150757,3.451225349117047,1483.218354465514,0.47137683629989624,0.41433802247047424,0.11414403468370438,0.13974785804748535,0.003796309232711792,0.2345764935016632
0.015019239857792854,0.057884011417627335,0.10659117251634598,-0.100875124335289,3.0216381549835205,3.853990745326552,1410.2721386279643,0.49769267439842224,0.4010218679904938,0.10125595331192017,0.12470930069684982,0.004890344571322203,0.2533157765865326
0.015314998105168343,0.05684908851981163,0.10745794326066971,-0.15736660361289978,2.9133472442626953,3.711987956231925,1484.3629590546307,0.4524418115615845,0.42591235041618347,0.12163662165403366,0.13117849826812744,0.00422186404466629,0.22033467888832092
0.01465333066880703,0.047352902591228485,0.09203767031431198,-0.14907553791999817,2.9192864894866943,3.231545350218462,1251.6778392038732,0.5649098753929138,0.34892114996910095,0.08612081408500671,0.13439224660396576,0.003403718350455165,0.33654266595840454
0.01536079216748476,0.05242091044783592,0.10154521465301514,-0.0652003139257431,2.8191020488739014,3.412643688740624,1450.8059054694031,0.4891815781593323,0.38576656579971313,0.12503236532211304,0.12133696675300598,0.0034246700815856457,0.25072112679481506
0.02504284307360649,0.07340572029352188,0.14418776333332062,0.0765194520354271,2.306713581085205,2.9312055374397756,657.4552375908532,0.8511028289794922,0.10338713228702545,0.045509908348321915,0.03451632708311081,0.001182730426080525,0.7910105586051941
0.026057900860905647,0.08033107966184616,0.15328697860240936,0.06765509396791458,2.330228805541992,3.0827916679690466,660.073135576904,0.8573946952819824,0.09005125612020493,0.05255069583654404,0.030434971675276756,0.0014467593282461166,0.8074738383293152
0.014263954013586044,0.04641503468155861,0.09093193709850311,-0.05723646283149719,2.838613748550415,3.254008995969525,1260.6257089135117,0.5802065134048462,0.3369464874267578,0.08284343779087067,0.13660822808742523,0.0035074325278401375,0.34193331003189087
0.015335717238485813,0.05512293800711632,0.09925989806652069,-0.17413264513015747,2.9250946044921875,3.5944153864018764,1425.3791387284434,0.5005617141723633,0.3754779100418091,0.12392430752515793,0.12699714303016663,0.0033417430240660906,0.2555006742477417
