样本编号,均方根_RMS,峰值_Peak,峰峰值_PeakToPeak,偏度_Skewness,峭度_Kurtosis,峰值因子_CrestFactor,频率重心_Hz,0到1kHz能量占比,1到3kHz能量占比,3到5kHz能量占比,一倍频能量占比,二倍频能量占比,三四倍频能量占比
56,0.014372341334819794,0.048837628215551376,0.09570905566215515,-0.16702225804328918,2.950002431869507,3.3980286909715045,1424.8494278871524,0.5051449537277222,0.36716189980506897,0.1276925653219223,0.14456850290298462,0.0032752561382949352,0.2511497437953949
57,0.017882850021123886,0.06083238497376442,0.11380793154239655,-0.2947189509868622,2.7669315338134766,3.4017164433244833,1071.4041028171332,0.6957651376724243,0.19426463544368744,0.10996771603822708,0.08991990983486176,0.001276745810173452,0.5748080015182495
58,0.014516433700919151,0.04885557293891907,0.09374940395355225,-0.07228276878595352,2.8401331901550293,3.3655354987403068,1322.2865721733194,0.5496513247489929,0.3363330066204071,0.11397232860326767,0.13628196716308594,0.004029050935059786,0.2797852158546448
59,0.014633722603321075,0.05970305576920509,0.10906994342803955,-0.05350353568792343,3.142636775970459,4.079826943800059,1466.9635720529836,0.4916412830352783,0.3848332166671753,0.12352301180362701,0.13883176445960999,0.002991106826812029,0.2226097285747528
60,0.015766365453600883,0.058806464076042175,0.1171436756849289,-0.09904244542121887,3.101776361465454,3.729868132600053,1578.2076021857283,0.4144226014614105,0.4550817310810089,0.130461186170578,0.11881329119205475,0.003122032852843404,0.19869036972522736
61,0.01827789470553398,0.058135274797677994,0.10847488790750504,-0.3201484680175781,2.6747920513153076,3.1806329848752113,1075.263837201562,0.6957572102546692,0.19780467450618744,0.1064177080988884,0.08170846849679947,0.0021326595451682806,0.5708128213882446
62,0.030957218259572983,0.0642838329076767,0.12403217703104019,-0.10865326970815659,2.051755428314209,2.0765377679152905,650.5488519721285,0.8687100410461426,0.07922089844942093,0.052067141979932785,0.04039876535534859,0.0010787796927616,0.8079704642295837
63,0.015002629719674587,0.0511009655892849,0.09602072089910507,-0.10087672621011734,3.0565907955169678,3.4061338939042454,1537.2357494947735,0.4504816234111786,0.39828452467918396,0.15116894245147705,0.13701936602592468,0.004232720471918583,0.2181827276945114
64,0.030514664947986603,0.0643378272652626,0.1240321695804596,-0.13514691591262817,2.015204429626465,2.108423191695548,589.5413593464439,0.8928058743476868,0.06745466589927673,0.03973684832453728,0.04282405227422714,0.0008016583160497248,0.831600546836853
65,0.015097526833415031,0.054824456572532654,0.10672035068273544,-0.0693499967455864,2.928410053253174,3.6313534775483562,1307.3971715748519,0.5361121296882629,0.38555708527565,0.0783306285738945,0.12294802814722061,0.0024426549207419157,0.3039968013763428
66,0.015340499579906464,0.059228260070085526,0.10727669298648834,-0.16181251406669617,3.171790361404419,3.860908163890824,1451.9037258895564,0.500560462474823,0.38170674443244934,0.11772612482309341,0.1266530156135559,0.004625076428055763,0.2580465078353882
67,0.015065271407365799,0.05609958618879318,0.10192328691482544,-0.04740959778428078,3.005309581756592,3.723768704070003,1521.5708080239342,0.4600359797477722,0.3952617645263672,0.14465171098709106,0.13666358590126038,0.004301300272345543,0.21158774197101593
68,0.01808212324976921,0.06429193913936615,0.11204345524311066,-0.3406323492527008,2.8938019275665283,3.5555525337231173,1110.1290107409354,0.6938797235488892,0.18513667583465576,0.12091825902462006,0.08937880396842957,0.0010082104708999395,0.5666587948799133
69,0.015131725929677486,0.05433507636189461,0.10109422355890274,-0.11561115086078644,2.9857826232910156,3.590804949205281,1417.3422318203754,0.5143899917602539,0.36518269777297974,0.12042605131864548,0.12724776566028595,0.004011680372059345,0.26683637499809265
70,0.014824657700955868,0.05521705374121666,0.1036338061094284,-0.07099718600511551,3.162259578704834,3.724676471547244,1365.4503895157552,0.5263118147850037,0.3902915418148041,0.08294837921857834,0.12456374615430832,0.003216807497665286,0.30117306113243103
71,0.0149492546916008,0.052443839609622955,0.0936480164527893,-0.09445538371801376,2.7769317626953125,3.508124029459493,1397.106457689472,0.5073444247245789,0.3863894045352936,0.10624755173921585,0.12818852066993713,0.004363886546343565,0.26382333040237427
72,0.014607957564294338,0.049194782972335815,0.09457031637430191,-0.19141316413879395,2.7678780555725098,3.367670172400626,1293.5856159045331,0.5659048557281494,0.34068888425827026,0.0929398238658905,0.13533073663711548,0.004183638840913773,0.33653759956359863
73,0.015067502856254578,0.06100882589817047,0.10752677917480469,-0.22295892238616943,3.236539840698242,4.0490336372358104,1532.7870145387974,0.45163601636886597,0.4227997660636902,0.12551364302635193,0.13152185082435608,0.0045738439075648785,0.21998368203639984
74,0.013977683149278164,0.05046751722693443,0.09977550804615021,-0.12241686880588531,2.8460378646850586,3.610578139763463,1243.3765758322313,0.5937156677246094,0.3143976032733917,0.09186466038227081,0.1434287428855896,0.002556926803663373,0.3410542905330658
75,0.014435648918151855,0.048025257885456085,0.09295663237571716,-0.13467703759670258,2.923097848892212,3.3268513354976865,1220.5393373046065,0.5726696252822876,0.35062071681022644,0.07668998837471008,0.13611185550689697,0.0031613577157258987,0.3438347578048706
76,0.014277701266109943,0.04703779146075249,0.08688226342201233,-0.1721016764640808,2.898637056350708,3.294493320791671,1264.9684302308888,0.5530964732170105,0.36538225412368774,0.0814955085515976,0.13646981120109558,0.003059784881770611,0.3249710500240326
77,0.01782669499516487,0.062378060072660446,0.1083502247929573,-0.32806748151779175,2.744584321975708,3.499137674486499,1040.9892564349552,0.7036696076393127,0.1965756118297577,0.09971009194850922,0.09013602137565613,0.0018083632458001375,0.5745188593864441
78,0.015802452340722084,0.05226748064160347,0.1024048775434494,-0.04066720977425575,2.926130533218384,3.307555024456893,1487.9735884257293,0.4708774983882904,0.4201876223087311,0.10878048092126846,0.11515896022319794,0.003777227131649852,0.23981384932994843
79,0.014670507051050663,0.05213646590709686,0.10117541253566742,-0.01948961243033409,2.9493021965026855,3.55382848882576,1469.635305623319,0.4740913212299347,0.4091368615627289,0.11676997691392899,0.1393907070159912,0.0043314117938280106,0.21979336440563202
80,0.01815885119140148,0.06343703716993332,0.12318292260169983,-0.24611088633537292,2.7893190383911133,3.4934499158448067,1059.7416696903888,0.7057126760482788,0.17451681196689606,0.11970677971839905,0.08821868151426315,0.0018906923942267895,0.5815163850784302
81,0.03116823546588421,0.06432216614484787,0.1240321695804596,-0.11006811261177063,2.0568864345550537,2.0637089389673413,628.5228722014567,0.8699814677238464,0.08682870119810104,0.04318864271044731,0.03915669396519661,0.0007816761499270797,0.8145205974578857
82,0.030550193041563034,0.06431835144758224,0.1240321695804596,-0.12413150072097778,2.028618574142456,2.105333716155995,578.0106864613458,0.8944066762924194,0.06655172258615494,0.039040546864271164,0.044083867222070694,0.0016577072674408555,0.8300864696502686
83,0.030321210622787476,0.06430895626544952,0.12403217703104019,-0.13455574214458466,2.0519182682037354,2.1209231077006576,603.1374754455626,0.8868032097816467,0.06839671730995178,0.044799886643886566,0.043811578303575516,0.0013429243117570877,0.8253298401832581
84,0.01805337704718113,0.06429768353700638,0.12181469053030014,-0.2955262362957001,2.782649040222168,3.561532192309934,1155.2925177069717,0.6620650887489319,0.22554391622543335,0.11239016056060791,0.08727879077196121,0.0017426323611289263,0.5423129796981812
85,0.015041399747133255,0.052490316331386566,0.0986911803483963,0.002521561924368143,2.9379827976226807,3.489722845634828,1375.8273490481695,0.5223405361175537,0.3807004690170288,0.09685099869966507,0.12517033517360687,0.0021886005997657776,0.3111666440963745
86,0.014647681266069412,0.06243285536766052,0.10816125571727753,-0.10565856099128723,2.9286389350891113,4.262302969960213,1492.2398574492609,0.47784024477005005,0.3899975121021271,0.13216175138950348,0.13864286243915558,0.0038432790897786617,0.2286132425069809
87,0.01562621258199215,0.05342087149620056,0.10587245225906372,-0.07569864392280579,3.1408770084381104,3.4186704687701996,1557.652827325555,0.4384933412075043,0.43821173906326294,0.12311656773090363,0.12549778819084167,0.003192707197740674,0.20979873836040497
88,0.014507252722978592,0.053228214383125305,0.09956035763025284,-0.1941744089126587,2.954143524169922,3.6690761094377313,1331.2346621543245,0.5417212247848511,0.3497526943683624,0.10850042849779129,0.1345546692609787,0.0034746089950203896,0.28076377511024475
89,0.017827289178967476,0.06223660334944725,0.11040574312210083,-0.35202720761299133,2.7699713706970215,3.491086206162097,1039.5584608588126,0.7109310030937195,0.18343865871429443,0.10562823712825775,0.08870702981948853,0.0010100305080413818,0.5843240022659302
90,0.025860900059342384,0.06427360326051712,0.1240321695804596,0.06530720740556717,2.2027010917663574,2.485358325137357,617.0811010868034,0.8703851103782654,0.08702146261930466,0.04259118437767029,0.031061751767992973,0.0010492780711501837,0.8117417693138123
91,0.014965927228331566,0.05822232738137245,0.09986142069101334,-0.13870114088058472,3.009469509124756,3.890325436519771,1468.3963441125147,0.501399576663971,0.37641656398773193,0.12217922508716583,0.1307131052017212,0.0037091337144374847,0.25300464034080505
92,0.01795346476137638,0.05619689077138901,0.11051100492477417,-0.22812438011169434,2.7198498249053955,3.130141814696196,1158.9552495153978,0.6803966164588928,0.19327625632286072,0.12631043791770935,0.08568982034921646,0.0020643214229494333,0.5612263083457947
93,0.030592933297157288,0.06429994851350784,0.12403217703104019,-0.12811161577701569,2.021880865097046,2.1017908902962517,617.7093767687221,0.8826799392700195,0.07220186293125153,0.045118123292922974,0.04290461912751198,0.0013678654795512557,0.8203202486038208
94,0.014608468860387802,0.05964190885424614,0.11113843321800232,-0.16457873582839966,3.122804880142212,4.08269404686811,1333.2784943253546,0.554839551448822,0.3443470001220703,0.10079959779977798,0.12952953577041626,0.0034527687821537256,0.3169826865196228
95,0.014906704425811768,0.05930303782224655,0.11377494037151337,-0.16771480441093445,3.16678786277771,3.978279579729363,1292.3819763074493,0.5420191884040833,0.3759101629257202,0.08204175531864166,0.12587246298789978,0.0031383337918668985,0.31662043929100037
96,0.014847946353256702,0.055652767419815063,0.10565142333507538,0.007173269521445036,2.9961049556732178,3.7481794513528923,1346.4954281752173,0.5435912609100342,0.3742273151874542,0.08208127319812775,0.12835189700126648,0.003121248446404934,0.3062421381473541
97,0.02540406584739685,0.0642707422375679,0.1240321695804596,0.059412989765405655,2.2455673217773438,2.5299392082005556,632.2803247136482,0.8672960996627808,0.08710604906082153,0.045596156269311905,0.028530726209282875,0.0014286292716860771,0.8169874548912048
98,0.025379139930009842,0.06428365409374237,0.12403217703104019,0.04833022877573967,2.229046583175659,2.5329327261873256,632.049298410838,0.8677838444709778,0.0856996476650238,0.04651480168104172,0.030259108170866966,0.0016128545394167304,0.8179833292961121
99,0.018354065716266632,0.05944762006402016,0.11174117028713226,-0.302616685628891,2.8052804470062256,3.238934685086949,1103.2215676646313,0.6905419826507568,0.19319546222686768,0.11623825132846832,0.08730576932430267,0.0017647410277277231,0.5640420913696289
100,0.018037937581539154,0.05841943249106407,0.11324258148670197,-0.30374085903167725,2.8370282649993896,3.2386980065622626,1104.9448206220904,0.6869918704032898,0.1956028789281845,0.1173517182469368,0.0887627899646759,0.0013718270929530263,0.5624755620956421
101,0.018371740356087685,0.059747789055109024,0.11744430661201477,-0.20253422856330872,2.59712815284729,3.2521572749126495,1075.3348056575915,0.6893863677978516,0.21252650022506714,0.09808214753866196,0.08544393628835678,0.0014375195605680346,0.5715207457542419
102,0.030432822182774544,0.06434303522109985,0.1240321695804596,-0.12975889444351196,2.0628504753112793,2.1142644882736104,616.2164539374305,0.8780942559242249,0.0784076526761055,0.0434960275888443,0.04160689562559128,0.0012322876136749983,0.814131498336792
103,0.014398393221199512,0.047839462757110596,0.08743263781070709,-0.17025090754032135,2.834359884262085,3.3225556504007323,1262.4946834490324,0.5728684663772583,0.3479086756706238,0.07921000570058823,0.13725915551185608,0.002779007889330387,0.3420816957950592
104,0.030217783525586128,0.06432021409273148,0.12403217703104019,-0.11737198382616043,2.059093713760376,2.1285549959725354,628.2337797537273,0.8731177449226379,0.08282094448804855,0.04405484348535538,0.04255407303571701,0.000921966100577265,0.81297767162323
105,0.015262432396411896,0.05177171155810356,0.09688014537096024,-0.16062627732753754,2.965975046157837,3.3921009580938533,1446.263511478537,0.5063983201980591,0.3603894114494324,0.1331557035446167,0.12401395291090012,0.0035242189187556505,0.2527463734149933
106,0.031013282015919685,0.06430956721305847,0.1240321695804596,-0.10778506845235825,2.06626558303833,2.073613723886868,640.0533556318169,0.8617239594459534,0.09465552121400833,0.04361797496676445,0.03841515630483627,0.0013803590554744005,0.8056758046150208
107,0.01491936668753624,0.051602642983198166,0.09653580188751221,-0.16019485890865326,2.8372292518615723,3.458768998743671,1299.332388860633,0.5396580100059509,0.374965637922287,0.08529160916805267,0.12664659321308136,0.0026970456819981337,0.3177257180213928
108,0.014257806353271008,0.0456094928085804,0.0887242928147316,-0.09601226449012756,2.7572896480560303,3.1989137511969234,1251.9245300677967,0.5921825170516968,0.3130285143852234,0.09478814899921417,0.1372617781162262,0.00278464681468904,0.3501453697681427
109,0.015066897496581078,0.061340440064668655,0.11976668238639832,-0.07560127973556519,3.0858521461486816,4.071205772423725,1503.6497404630015,0.4567253291606903,0.43118390440940857,0.1120901107788086,0.13137780129909515,0.004254528786987066,0.21004009246826172
110,0.014768810011446476,0.06427077949047089,0.11219347268342972,-0.24239163100719452,3.102856397628784,4.351791338388565,1368.3499581842268,0.5407468676567078,0.35689303278923035,0.10230721533298492,0.1311333179473877,0.003667557379230857,0.2801930904388428
111,0.017907608300447464,0.06430332362651825,0.10904066264629364,-0.3242295980453491,2.674287796020508,3.5908381814069856,1026.3922125830804,0.7202327847480774,0.17424385249614716,0.10547763109207153,0.09004650264978409,0.0014843604294583201,0.5874543190002441
112,0.01482685748487711,0.06339673697948456,0.11385102570056915,-0.09512535482645035,3.2514896392822266,4.275804029267245,1445.6939376307027,0.476959228515625,0.4093432128429413,0.11367795616388321,0.1355593353509903,0.004877498839050531,0.226341113448143
113,0.01816662773489952,0.06004876643419266,0.11250555515289307,-0.31868308782577515,2.67206072807312,3.305443767944274,1073.743677347324,0.6923600435256958,0.20102064311504364,0.10661919414997101,0.08767277747392654,0.0015592067502439022,0.5739570260047913
114,0.014519424177706242,0.048984769731760025,0.09259260445833206,-0.15560579299926758,2.85040545463562,3.3737405236496665,1326.988711267137,0.5502630472183228,0.3571816682815552,0.0924752727150917,0.13428348302841187,0.003347565419971943,0.31290796399116516
