样本编号,均方根_RMS,峰值_Peak,峰峰值_PeakToPeak,偏度_Skewness,峭度_Kurtosis,峰值因子_CrestFactor,频率重心_Hz,0到1kHz能量占比,1到3kHz能量占比,3到5kHz能量占比,一倍频能量占比,二倍频能量占比,三四倍频能量占比
23,0.031212490051984787,0.10184051841497421,0.18397127091884613,-0.17295393347740173,2.2872564792633057,3.262813003451335,709.8856256138562,0.8428549766540527,0.09799806028604507,0.05914289504289627,0.04124448820948601,0.0013545847032219172,0.7810201048851013
24,0.03158675134181976,0.08741187304258347,0.16720685362815857,-0.1471523642539978,2.2482006549835205,2.767358760446055,719.8349476095088,0.8460755944252014,0.0905589759349823,0.0633653998374939,0.04101710766553879,0.0014102815184742212,0.785428524017334
25,0.0308124590665102,0.0862225890159607,0.16324296593666077,-0.16341815888881683,2.215973377227783,2.798302752371913,615.9581212904072,0.878282904624939,0.07942686975002289,0.04228580743074417,0.04106946662068367,0.0015044906176626682,0.8205795288085938
26,0.03106776252388954,0.08554030954837799,0.16837100684642792,-0.15903079509735107,2.1550567150115967,2.7533463177416935,596.7957976853734,0.8912094235420227,0.06307228654623032,0.04571569338440895,0.04313743859529495,0.0014286207733675838,0.8270658850669861
27,0.030877843499183655,0.08008688688278198,0.15417087078094482,-0.1260252296924591,2.1050662994384766,2.5936683979341253,610.2714321740967,0.8868240118026733,0.06596367061138153,0.047210682183504105,0.04378056526184082,0.0015380199765786529,0.8192299008369446
28,0.03084864281117916,0.0860239639878273,0.17090994119644165,-0.12923496961593628,2.148414134979248,2.7885818028229337,599.4934421208771,0.8828877806663513,0.07668253034353256,0.040427424013614655,0.03993865102529526,0.0013241071719676256,0.8218965530395508
29,0.03138166666030884,0.08455701917409897,0.16851180791854858,-0.13461318612098694,2.152977466583252,2.694471905736964,604.4309790283174,0.8765157461166382,0.08447671681642532,0.03899512067437172,0.04377476125955582,0.0015985254431143403,0.8092499375343323
30,0.03132157027721405,0.08857190608978271,0.1729470193386078,-0.12244445830583572,2.191798686981201,2.82782457274786,648.6321066089538,0.8604041934013367,0.09393532574176788,0.045648280531167984,0.04091056436300278,0.0015598040772601962,0.8006640672683716
31,0.03140875697135925,0.08840437233448029,0.17140865325927734,-0.1404808759689331,2.1592087745666504,2.814640910886065,647.3644881315874,0.8652833104133606,0.08626052737236023,0.04845292866230011,0.039418287575244904,0.0016512592555955052,0.8037322759628296
32,0.030880359932780266,0.0908825471997261,0.16849812865257263,-0.15234525501728058,2.181652784347534,2.9430533644884425,676.5080063592641,0.8578199744224548,0.08684510737657547,0.05533016100525856,0.04359644651412964,0.0014568385668098927,0.7940225601196289
33,0.030704770237207413,0.08542473614215851,0.16157829761505127,-0.13903994858264923,2.204606533050537,2.7821324009081962,686.7117084350028,0.8512778878211975,0.09482362866401672,0.0538894422352314,0.040527138859033585,0.0012888923520222306,0.7868770360946655
34,0.03135963901877403,0.0924304649233818,0.16590017080307007,-0.12798520922660828,2.1787376403808594,2.9474339569119135,618.0925676389738,0.8723769783973694,0.08745112270116806,0.04016786813735962,0.04238530248403549,0.001070125843398273,0.8133754134178162
35,0.03157002851366997,0.09168404340744019,0.17545899748802185,-0.12421844899654388,2.188567876815796,2.9041482608999365,640.9621839087977,0.863081157207489,0.09283788502216339,0.044079843908548355,0.03970323130488396,0.0006882423767820001,0.801215410232544
36,0.03150307387113571,0.08350968360900879,0.16588768362998962,-0.12353707104921341,2.160259485244751,2.6508423891572255,637.8381062076205,0.8660098910331726,0.08972987532615662,0.04425712302327156,0.04031410068273544,0.0009188513504341245,0.8091899752616882
37,0.031178068369627,0.08499151468276978,0.1620982140302658,-0.14632143080234528,2.1491007804870605,2.7260032171473676,612.5215959659621,0.8765034675598145,0.08132962882518768,0.04216691851615906,0.042912807315588,0.000759374292101711,0.8091963529586792
38,0.03072991594672203,0.0839066132903099,0.1605273336172104,-0.16635730862617493,2.139817237854004,2.7304537192048453,615.9831618236225,0.8779944181442261,0.07857430726289749,0.04342982918024063,0.04134301096200943,0.0013014981523156166,0.812279999256134
39,0.03090006858110428,0.08038356900215149,0.15939438343048096,-0.1357545554637909,2.1348259449005127,2.6014042262904717,644.9397380109156,0.8714346289634705,0.08014917373657227,0.048410966992378235,0.04207419231534004,0.0010448716348037124,0.8104576468467712
40,0.030895883217453957,0.08037187159061432,0.16065925359725952,-0.13307145237922668,2.1500723361968994,2.6013780225129994,653.2821690168345,0.864440381526947,0.08893349766731262,0.04661131650209427,0.0405740886926651,0.0013662701239809394,0.8067930936813354
41,0.03089173510670662,0.08156180381774902,0.16004464030265808,-0.14529430866241455,2.163085699081421,2.6402467693503446,631.4202456672875,0.864446222782135,0.09690230339765549,0.0386369414627552,0.04339203983545303,0.0013505907263606787,0.7999253273010254
42,0.030649181455373764,0.10036274790763855,0.17415164411067963,-0.14561884105205536,2.2240281105041504,3.274565359942663,643.2246743559214,0.8648332953453064,0.08925964683294296,0.045906227082014084,0.04541972279548645,0.0015692913439124823,0.7949365973472595
43,0.031099626794457436,0.10363326221704483,0.17331218719482422,-0.14505347609519958,2.191199541091919,3.33229922335216,633.8465499973439,0.8748603463172913,0.07665807008743286,0.0484781377017498,0.04033908620476723,0.0017189859645441175,0.8077413439750671
44,0.031258150935173035,0.09193681925535202,0.17455536127090454,-0.11123263835906982,2.090308904647827,2.941211060215321,635.0721552546037,0.8748257160186768,0.07641339302062988,0.048749666661024094,0.04212138429284096,0.0019448492676019669,0.8090474605560303
45,0.03118925355374813,0.0830921083688736,0.16196349263191223,-0.11319737881422043,2.1312313079833984,2.6641262261380403,639.5829376742653,0.8665828108787537,0.08857236802577972,0.044834159314632416,0.040125276893377304,0.0015763472765684128,0.8088924884796143
46,0.031431715935468674,0.0823444053530693,0.15849199891090393,-0.12985040247440338,2.129196882247925,2.619787144917823,638.2662681436325,0.8596543669700623,0.09813711047172546,0.04220864549279213,0.03950886428356171,0.0013180384412407875,0.798244833946228
47,0.03142951801419258,0.08358221501111984,0.16242963075637817,-0.12316800653934479,2.1310925483703613,2.6593540177968173,632.5223738867732,0.8603917956352234,0.09773381054401398,0.04185782000422478,0.043339747935533524,0.0012009332422167063,0.7986999154090881
48,0.0312923900783062,0.08442170172929764,0.16209885478019714,-0.11879762262105942,2.141709327697754,2.697834889420163,647.4273364060045,0.8566976189613342,0.0969187468290329,0.04638364538550377,0.0387151800096035,0.0013839766616001725,0.79608553647995
49,0.030276624485850334,0.0783458724617958,0.15640658140182495,-0.1468861848115921,2.141530990600586,2.5876686648415115,647.3975160435432,0.8603670001029968,0.09452679753303528,0.04510335251688957,0.04335484281182289,0.001029749633744359,0.7989408373832703
50,0.03044406697154045,0.07787599414587021,0.15494906902313232,-0.11913253366947174,2.1225550174713135,2.5580023265653633,610.6722282576492,0.8785291910171509,0.08111196756362915,0.040358059108257294,0.04317930340766907,0.000792684790212661,0.813186526298523
51,0.030667023733258247,0.08360913395881653,0.15976566076278687,-0.11992455273866653,2.1212120056152344,2.7263530586900893,613.4603859201607,0.8820369839668274,0.07377690821886063,0.044185981154441833,0.042165376245975494,0.0008755060262046754,0.8225273489952087
52,0.031051069498062134,0.0867549404501915,0.15886875987052917,-0.1399758905172348,2.139404058456421,2.7939437143320247,626.562600462162,0.876858651638031,0.07639122009277344,0.046743396669626236,0.0419812947511673,0.0005736619350500405,0.8095230460166931
53,0.03132558986544609,0.08781884610652924,0.16520676016807556,-0.1340160369873047,2.1280946731567383,2.8034219461129766,605.4631695648677,0.8775495886802673,0.08357163518667221,0.038866836577653885,0.04003961756825447,0.000974812195636332,0.8164798617362976
54,0.031001463532447815,0.07991866022348404,0.15322193503379822,-0.11987826973199844,2.105346441268921,2.577899592942086,591.4058981054733,0.8823180794715881,0.07969745993614197,0.037982672452926636,0.04331037029623985,0.0011262523476034403,0.8184258341789246
55,0.03129403665661812,0.08731793612241745,0.16013066470623016,-0.16066591441631317,2.1271846294403076,2.79024202207423,593.9787075012262,0.8869828581809998,0.07064759731292725,0.0423695333302021,0.0404365211725235,0.0012564559001475573,0.8290167450904846
56,0.03102310374379158,0.09286884218454361,0.16143691539764404,-0.1707567423582077,2.154414415359497,2.993538072415956,608.8268087754324,0.8846904039382935,0.07031514495611191,0.04499099403619766,0.04193548113107681,0.0010866612428799272,0.8228968977928162
57,0.030394183471798897,0.09172473102807999,0.1634291112422943,-0.12594561278820038,2.126718521118164,3.01783830153452,618.8633615593126,0.8791893720626831,0.07705366611480713,0.0437532477080822,0.045073118060827255,0.0014564117882400751,0.8069756627082825
58,0.03056780993938446,0.08524631708860397,0.15651071071624756,-0.14045268297195435,2.0853476524353027,2.7887610285086657,608.4302045447732,0.8752065300941467,0.08478181064128876,0.04000983387231827,0.04233195632696152,0.001408622832968831,0.8114683628082275
59,0.030961278825998306,0.08709564805030823,0.17036989331245422,-0.13090287148952484,2.1297929286956787,2.813050731430403,654.6617856697496,0.8603562116622925,0.08813118934631348,0.05151224136352539,0.0439283549785614,0.0017978219548240304,0.7978786826133728
60,0.03157593309879303,0.08449780195951462,0.1655200719833374,-0.12227340042591095,2.154331684112549,2.6760191596703273,652.6678302210823,0.8640598058700562,0.08633504807949066,0.049560610204935074,0.0393846370279789,0.001578427036292851,0.8090274930000305
61,0.03125457465648651,0.0832628607749939,0.15622854232788086,-0.1556466817855835,2.1853041648864746,2.6640215612420652,637.0651195088597,0.8693841099739075,0.08566063642501831,0.04492170363664627,0.042675796896219254,0.0014312437269836664,0.8061142563819885
62,0.03035743534564972,0.08442666381597519,0.1490699201822281,-0.17134714126586914,2.179048538208008,2.7810868359567342,608.3464991081499,0.8817707300186157,0.07583890855312347,0.04238753020763397,0.04383227601647377,0.0014368838164955378,0.817438006401062
63,0.03069540672004223,0.09780264645814896,0.1643943041563034,-0.15594951808452606,2.1525702476501465,3.186230674412389,612.8455955649175,0.8831279873847961,0.07008402794599533,0.046770546585321426,0.04049690067768097,0.0013947747647762299,0.8147698044776917
64,0.031091660261154175,0.09775851666927338,0.17523887753486633,-0.1531733274459839,2.1522536277770996,3.14420381044329,643.4521450611091,0.8658726811408997,0.08655181527137756,0.04757009446620941,0.04220014810562134,0.0010586815187707543,0.8040704727172852
65,0.030852921307086945,0.08534539490938187,0.162388876080513,-0.14706963300704956,2.094057083129883,2.7662014256981156,622.5158889498862,0.8670873641967773,0.0945282131433487,0.0383765771985054,0.041575342416763306,0.0010221359552815557,0.8040913343429565
66,0.030061334371566772,0.07626964151859283,0.14573484659194946,-0.13001465797424316,2.0969972610473633,2.5371342660089837,622.9763432723256,0.8751173615455627,0.08115179091691971,0.04369533061981201,0.04443427920341492,0.001228145556524396,0.8116390705108643
67,0.029900092631578445,0.08157438039779663,0.1528024971485138,-0.1260910928249359,2.0820000171661377,2.728231694804687,601.5526903297368,0.8907854557037354,0.06213204190135002,0.04708151891827583,0.04536871612071991,0.0007038970361463726,0.8232423663139343
68,0.030008584260940552,0.08164554089307785,0.1492854654788971,-0.15170316398143768,2.0851242542266846,2.7207395117479,587.124057877139,0.8952407240867615,0.06347154825925827,0.04128358140587807,0.043728359043598175,0.0009725875570438802,0.8300216197967529
69,0.030820347368717194,0.09368211776018143,0.17117217183113098,-0.16321635246276855,2.1296238899230957,3.0396191397969003,598.2464575462603,0.889100968837738,0.07026861608028412,0.04063029959797859,0.04296742007136345,0.0009002120932564139,0.827785074710846
70,0.03131958469748497,0.09140688180923462,0.16702744364738464,-0.16074134409427643,2.109342575073242,2.918521515825089,597.6981522932394,0.8861311078071594,0.0734308660030365,0.04043368250131607,0.04009323567152023,0.0015474071260541677,0.8298732042312622
71,0.03138842433691025,0.08067288994789124,0.15394273400306702,-0.15361644327640533,2.101198434829712,2.5701478060641705,610.7293496399022,0.8736922740936279,0.08884455263614655,0.037457194179296494,0.042796507477760315,0.0012863525189459324,0.8092737793922424
72,0.03158646821975708,0.09297692775726318,0.16487860679626465,-0.11665651947259903,2.0973289012908936,2.9435683377910324,624.584858465582,0.8681801557540894,0.09281083941459656,0.03900279104709625,0.04051259532570839,0.0014046826399862766,0.8049408793449402
73,0.030355900526046753,0.09543053805828094,0.16279681026935577,-0.14103059470653534,2.1409502029418945,3.1437228479930437,615.8231236132647,0.8778365850448608,0.07871232181787491,0.04343942180275917,0.04360361769795418,0.0013190696481615305,0.8087294101715088
74,0.030267342925071716,0.07796116918325424,0.15178172290325165,-0.13352936506271362,2.0749826431274414,2.5757520035265458,603.6763511798008,0.8855481743812561,0.07086996734142303,0.043571434915065765,0.045820921659469604,0.0018892847001552582,0.8148285746574402
75,0.030809354037046432,0.08687850087881088,0.16099482774734497,-0.1194748505949974,2.0729007720947266,2.819874145089986,619.1350329809773,0.8753286004066467,0.08323518186807632,0.04142675921320915,0.040976908057928085,0.0014665001071989536,0.8190894722938538
76,0.030780816450715065,0.08800514787435532,0.16317802667617798,-0.1406867802143097,2.1695895195007324,2.859090759090368,655.832459811001,0.860866129398346,0.09127260744571686,0.047857388854026794,0.04432135447859764,0.0012855143286287785,0.7940367460250854
77,0.031317293643951416,0.08818456530570984,0.17558547854423523,-0.10896872729063034,2.1770718097686768,2.81584246408616,669.5978141986294,0.861221194267273,0.08384942263364792,0.05492138862609863,0.03948666527867317,0.0012557372683659196,0.8002458214759827
78,0.03101555071771145,0.08569897711277008,0.17017635703086853,-0.10556812584400177,2.1598541736602783,2.763097063469795,640.1602266486797,0.8718375563621521,0.07756388932466507,0.05059592425823212,0.03871021047234535,0.0013180478708818555,0.8079795837402344
79,0.03091995045542717,0.08520535379648209,0.1560157984495163,-0.13436870276927948,2.133392333984375,2.755675624919085,624.4729683166057,0.8771007061004639,0.07779835164546967,0.04509183019399643,0.04329919070005417,0.001191440038383007,0.8123577833175659
80,0.03090306743979454,0.0791303887963295,0.15012341737747192,-0.1252015382051468,2.120490789413452,2.5605998157927523,635.037032712636,0.8729355931282043,0.08014334738254547,0.046912290155887604,0.04070423170924187,0.0015507363714277744,0.8143163919448853
81,0.030284956097602844,0.08296140283346176,0.15701821446418762,-0.13007000088691711,2.1468677520751953,2.739360181449597,656.1805498411586,0.8679845929145813,0.07961326837539673,0.052398838102817535,0.04339674115180969,0.001223306986503303,0.8083246946334839
82,0.031130582094192505,0.10277888923883438,0.1725793182849884,-0.16019928455352783,2.234001636505127,3.3015408746470736,679.2287512420893,0.8599991798400879,0.0849142000079155,0.05507518723607063,0.042026177048683167,0.0005168784409761429,0.79207444190979
83,0.030908439308404922,0.10522670298814774,0.17324405908584595,-0.1569177806377411,2.1943302154541016,3.4044651020645036,671.7133291137837,0.8576578497886658,0.09351692348718643,0.048823386430740356,0.0411791168153286,0.0008539117407053709,0.7972372770309448
84,0.03110060654580593,0.08454543352127075,0.1603853553533554,-0.11735895276069641,2.1245412826538086,2.7184496673410914,631.0947082880657,0.8677400350570679,0.09147340059280396,0.04078605771064758,0.04174485802650452,0.0007233278010971844,0.8043712377548218
85,0.031075015664100647,0.08318861573934555,0.15853136777877808,-0.12686596810817719,2.1250319480895996,2.677025705662701,638.7491506740482,0.8680396676063538,0.085298091173172,0.04665786772966385,0.04067214950919151,0.0009710788726806641,0.8089717626571655
86,0.030667249113321304,0.08027752488851547,0.15043646097183228,-0.1486971229314804,2.1049160957336426,2.61769565927668,644.7795976282116,0.8718850612640381,0.07691539078950882,0.051189374178647995,0.04533584043383598,0.0012396984966471791,0.8055287003517151
87,0.03090559132397175,0.07800673693418503,0.15501055121421814,-0.13048407435417175,2.0967214107513428,2.5240331470750896,620.4525485878528,0.8829107880592346,0.07066554576158524,0.046423621475696564,0.042740434408187866,0.0011873029870912433,0.8144187927246094
88,0.030914025381207466,0.10358521342277527,0.1871044784784317,-0.1168912798166275,2.160383701324463,3.3507513868573593,637.8423365158715,0.8702393174171448,0.08478905260562897,0.04496888443827629,0.04108283668756485,0.0012723224936053157,0.8048362731933594
89,0.03146415948867798,0.10329858213663101,0.19054049253463745,-0.13107731938362122,2.1828227043151855,3.283055508618267,627.3446856874516,0.8711339235305786,0.08615948259830475,0.04270492121577263,0.04338805004954338,0.0019025078509002924,0.8078807592391968
90,0.03077465482056141,0.08974865823984146,0.17197562754154205,-0.1464599370956421,2.1794962882995605,2.916317299421391,641.1211874718317,0.8681283593177795,0.0854310691356659,0.04643942415714264,0.04131998494267464,0.001361784990876913,0.8103522658348083
91,0.030347779393196106,0.08242481201887131,0.1602831482887268,-0.15120260417461395,2.124025821685791,2.7160080132464235,632.3123597585586,0.8761676549911499,0.0757257416844368,0.048106275498867035,0.046922631561756134,0.0014321852941066027,0.8076988458633423
92,0.030816180631518364,0.08633376657962799,0.15282632410526276,-0.14408381283283234,2.1237540245056152,2.8015725767302078,603.4068261839549,0.8877107501029968,0.06982161849737167,0.04246729984879494,0.04206295311450958,0.0013333079405128956,0.8213507533073425
93,0.0310470312833786,0.0884181559085846,0.16324371099472046,-0.15750522911548615,2.1647939682006836,2.8478779532480596,628.2485243386548,0.880915641784668,0.07145525515079498,0.04762863740324974,0.03881148621439934,0.0009757571970112622,0.8151561617851257
94,0.031423237174749374,0.0894220620393753,0.1662144958972931,-0.16720052063465118,2.1647324562072754,2.8457304236110357,638.4733977610306,0.877430260181427,0.073859304189682,0.04870948567986488,0.042204614728689194,0.0009420717251487076,0.8165075182914734
95,0.03097366914153099,0.08742266148328781,0.1614484041929245,-0.154781311750412,2.178384780883789,2.822483222152225,628.8571744039051,0.8734181523323059,0.0826195776462555,0.04396085813641548,0.040215715765953064,0.001237729680724442,0.8108862638473511
96,0.030759230256080627,0.10146459937095642,0.18000152707099915,-0.15254393219947815,2.212588310241699,3.2986716027329637,641.0775673078147,0.8681869506835938,0.08617059886455536,0.045620135962963104,0.04239896312355995,0.0011149424826726317,0.8090149760246277
97,0.030767517164349556,0.10041356831789017,0.17619000375270844,-0.14816923439502716,2.253340005874634,3.2636227284200934,652.916619301446,0.8636642694473267,0.088852658867836,0.04746021702885628,0.04373300075531006,0.0008403575629927218,0.7976917624473572
98,0.030938012525439262,0.09038165956735611,0.16255728900432587,-0.1257290095090866,2.217682361602783,2.921378982897399,636.0738825871085,0.8734312653541565,0.07762035727500916,0.04894838109612465,0.04081888124346733,0.0008766085957176983,0.8144473433494568
99,0.031198332086205482,0.0869285836815834,0.16518664360046387,-0.11430380493402481,2.1714799404144287,2.7863215071434233,654.0829204414273,0.8688655495643616,0.07815735042095184,0.05297622084617615,0.04123334959149361,0.0008966622408479452,0.8031623959541321
100,0.030546903610229492,0.08667196333408356,0.16145455837249756,-0.1293116956949234,2.15162992477417,2.8373403876595096,640.7603964363883,0.8679652810096741,0.08600575476884842,0.04602767527103424,0.042620185762643814,0.0011046924628317356,0.8073765635490417
101,0.03079507127404213,0.09851935505867004,0.17248204350471497,-0.15272608399391174,2.1796536445617676,3.1991923051178346,632.6396634508983,0.8720258474349976,0.08373929560184479,0.04423404857516289,0.04210391640663147,0.0012584301875904202,0.8075973987579346
102,0.031023165211081505,0.09921050816774368,0.17189477384090424,-0.14031368494033813,2.1450233459472656,3.197949257901887,624.3528377023257,0.8753666281700134,0.08152222633361816,0.043101195245981216,0.0416019968688488,0.0013533550081774592,0.8123992085456848
103,0.03113417699933052,0.09685821831226349,0.17116691172122955,-0.14256015419960022,2.1576240062713623,3.1109933726924996,620.4421575122678,0.8796581625938416,0.07554235309362411,0.044799115508794785,0.04152340069413185,0.001046030898578465,0.8173209428787231
104,0.03111385926604271,0.09830411523580551,0.1703801453113556,-0.12239571660757065,2.1455435752868652,3.1594960429718837,635.9936633599251,0.8750754594802856,0.07562512904405594,0.04929865896701813,0.04392790421843529,0.001981747569516301,0.8071801662445068
105,0.029976781457662582,0.07894451916217804,0.15387563407421112,-0.09526093304157257,2.093789577484131,2.633522190200474,619.6290211951124,0.8768081665039062,0.07676856964826584,0.04641324654221535,0.04284851625561714,0.0016360660083591938,0.8174709677696228
106,0.030022460967302322,0.08192694187164307,0.15630102157592773,-0.12501713633537292,2.1157660484313965,2.7288549715541786,607.1070646729917,0.8835200071334839,0.07036258280277252,0.04611124470829964,0.046223461627960205,0.0017890625167638063,0.8153275847434998
107,0.03001384809613228,0.10325194895267487,0.1836264282464981,-0.13849319517612457,2.1879258155822754,3.440143650308547,673.4360445010715,0.8637411594390869,0.07825728505849838,0.05800073966383934,0.04358347877860069,0.00192437379155308,0.79617840051651
108,0.03073163330554962,0.10371498018503189,0.19282200932502747,-0.15798884630203247,2.214156150817871,3.3748606574362525,688.6591039888938,0.8530867099761963,0.08979929238557816,0.057113632559776306,0.040993139147758484,0.0010855846339836717,0.7902262210845947
109,0.03114672191441059,0.09257125109434128,0.16356498003005981,-0.15790224075317383,2.240079164505005,2.9721025328363506,691.1659457651032,0.8532915115356445,0.08991594612598419,0.056791674345731735,0.04232151806354523,0.0012237158371135592,0.7920136451721191
110,0.031048467382788658,0.09464308619499207,0.16654404997825623,-0.12499836087226868,2.1401562690734863,3.048236971735619,661.0060217711841,0.867644727230072,0.08047911524772644,0.0518757589161396,0.040428098291158676,0.0011706991354003549,0.8074490427970886
111,0.03146958723664284,0.09731871634721756,0.18879938125610352,-0.09510043263435364,2.0779826641082764,3.092468789384319,671.0651815411765,0.8686946630477905,0.07545050978660583,0.05585315451025963,0.04101848974823952,0.0009877800475805998,0.812313437461853
112,0.03151741251349449,0.10131923109292984,0.19361388683319092,-0.11765559017658234,2.208583354949951,3.2147065069613285,695.9327352839338,0.852206826210022,0.08990545570850372,0.05788763612508774,0.04073086380958557,0.0006660018698312342,0.7866379022598267
113,0.03199895843863487,0.09064771234989166,0.16405442357063293,-0.13007795810699463,2.1789944171905518,2.832833216146582,636.0500307945174,0.8655675649642944,0.09007180482149124,0.04434976726770401,0.038697581738233566,0.0010047141695395112,0.8101086616516113
114,0.03176337480545044,0.08283631503582001,0.15097005665302277,-0.13248492777347565,2.159717082977295,2.6079192006700054,641.4491185771633,0.8641894459724426,0.08796586096286774,0.04784170910716057,0.04008419066667557,0.0010477496543899179,0.8019329905509949
